node,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate
xomba.com,242519.0,1.9,109.0,1023.0,0.715
dallascounty.org,81017.0,2.8,169.0,856.0,0.491
news4whites.blogspot.com,5382803.0,1.0,,26.0,
strongreading.blogspot.com,3200778.0,1.0,,42.0,
nraila.org,133287.0,1.6,134.0,1376.0,0.706
rotaryharrisonburg.org,,,,,
broward.org,49996.0,2.6,172.0,2193.0,0.511
lsolum.typepad.com,3750114.0,1.0,,331.0,
idoseraudio.com,3244356.0,1.0,223.0,5.0,
cairflorida.org,3238371.0,1.0,,24.0,
ospirgstudents.org,,,,8.0,
vicnews.com,143619.0,1.2,103.0,363.0,0.857
sarabangla.net,22402.0,4.13,460.0,344.0,0.468
wich.com,4125934.0,1.0,,31.0,
wcnc.com,87178.0,1.3,121.0,1707.0,0.802
marx200.org,5196425.0,1.0,,25.0,
theconservativepundit.net,5190774.0,1.0,,31.0,
nerdwallet.com,2003.0,1.71,131.0,1961.0,0.685
natureswonderlandsafaris.com,4540333.0,2.0,,90.0,
stophavingaboringlife.com,538354.0,4.5,508.0,149.0,0.235
merchdope.com,68454.0,1.2,112.0,56.0,0.841
freep.com,9890.0,1.61,199.0,12221.0,0.616
therightscoop.com,58452.0,2.1,262.0,1493.0,0.518
havenews.com,1768588.0,1.0,,119.0,
lornets.spb.ru,,,,38.0,
abcnews4.com,105166.0,1.6,131.0,859.0,0.775
flrinfo.tumblr.com,5571916.0,5.0,,,
himss.org,158574.0,1.5,90.0,1044.0,0.693
ccbi-utoronto.ca,,,,23.0,
onepeterfive.com,476526.0,1.3,89.0,346.0,0.7140000000000001
boyntonbeachflowermarket.com,,,,3.0,
kaucalendar.com,,,,9.0,
pwchk.com,437118.0,1.6,88.0,107.0,0.757
achousingchoices.org,,,,14.0,
azgovernor.gov,136704.0,1.5,117.0,462.0,0.708
microbeonline.com,156473.0,1.4,143.0,123.0,0.8059999999999999
shakhill.com,,,,5.0,
handhlandscapeservices.com,7028001.0,1.0,,8.0,
agathe.gr,9166483.0,2.0,,196.0,
ricksblog.biz,2399211.0,1.0,,94.0,
strengthcampinternational.com,7053871.0,1.0,,5.0,
reverseimagesearch.org,631206.0,1.0,42.0,77.0,0.444
bjpenn.com,43077.0,1.9,199.0,331.0,0.662
grassrootslab.com,4153488.0,1.0,,15.0,
indivisible.org,242725.0,1.6,108.0,149.0,0.649
arrowheadlapidarysupply.com,2796707.0,2.0,,12.0,
moia.gov.il,1145118.0,2.5,265.0,433.0,0.652
chicagoarchitecturebiennial.org,,,,234.0,
hesp-news.org,,,,13.0,
bulkmp3.co,,,,3.0,
goprincetontigers.com,422944.0,1.9,90.0,369.0,0.653
milliyet.com.tr,625.0,10.7,305.0,12759.0,0.423
umcmission.org,748237.0,1.9,137.0,403.0,0.458
talkstreamlive.com,90592.0,1.8,141.0,165.0,0.51
jfk-assassination.eu,7696105.0,1.0,,4.0,
timetraveltours.se,,,,9.0,
theappoffice.com,373842.0,2.0,152.0,6.0,0.5
berkeleytravaux.com,4072859.0,2.0,,14.0,
fclu.org,,,,12.0,
americanrevolutionmadesimple.blogspot.com,,,,,
wearetranshq.wordpress.com,,,,,
thegeographist.com,1543904.0,1.0,91.0,1.0,0.75
advocacyandcommunication.org,4402653.0,1.0,,10.0,
biblesunbound.com,,,,51.0,
dalcoelections.org,,,,36.0,
logicmatters.net,2835493.0,2.0,,183.0,
newsmediawatchdog.com,,,,7.0,
noforeignbases.org,,,,42.0,
easttexaslandsales.com,,,,9.0,
travelcoffeegear.com,,,,1.0,
globaldmag.com,,,,6.0,
oceancountyprosecutor.org,,,,15.0,
gab.com,10787.0,2.9,184.0,248.0,0.399
skybrary.aero,70003.0,1.6,163.0,489.0,0.711
youngcons.com,2320609.0,1.0,,475.0,
emilyslist.org,470937.0,2.6,177.0,561.0,0.405
gelr.org,,,,9.0,
standpoint.ch,,,,,
sebcsyria.com,6672736.0,2.0,,55.0,
onsensor.com,,,,,
cbo.gov,139402.0,1.4,143.0,3852.0,0.747
zeihan.com,536944.0,2.4,119.0,27.0,0.444
studentopportunitycenter.com,5760555.0,1.0,,5.0,
jinfo.org,4822211.0,3.0,,179.0,
bdonline.co.uk,687557.0,2.0,149.0,1160.0,0.762
academyofclinicalmassage.com,4869107.0,1.0,,13.0,
state.mn.us,7964.0,2.97,176.0,12594.0,0.512
stopkavanaugh.com,,,,2.0,
drivethenation.com,6820784.0,1.0,,56.0,
iwalkedaudiotours.com,,,,11.0,
thelogicalliberal.com,3285670.0,1.0,,3.0,
childrenshealthdefense.org,70724.0,1.6,165.0,113.0,0.7140000000000001
biologyofkundalini.com,3049123.0,3.0,100.0,76.0,
bluewaveconstruction.com,,,,2.0,
paulajean2018.com,,,,8.0,
mercercountycriminallawyer.com,,,,4.0,
prosepoint.net,1815019.0,1.0,23.0,93.0,
rechtiskrom.wordpress.com,2731094.0,1.0,,57.0,
cittadino.ca,,,,14.0,
armenian-genocide.org,682984.0,1.7,172.0,708.0,0.629
catholicprophecy.org,3848203.0,1.0,,61.0,
democraticunderground.net,7904611.0,1.0,,3.0,
allpropconsulting.com,7998988.0,1.0,,3.0,
regina.ca,1210391.0,4.0,279.0,453.0,0.28600000000000003
voicesofconservativewomen.org,,,,5.0,
ecofamilylife.com,4869878.0,1.0,,2.0,
scorpio-site.co.uk,4271753.0,1.0,,6.0,
printableplaymoney.net,5507702.0,1.0,,11.0,
playcast-media.com,167758.0,1.9,120.0,68.0,0.634
ocdp.org,3911072.0,1.0,,6.0,
worldcongress.md,,,,11.0,
matzav.com,76939.0,3.7,393.0,497.0,0.373
thouarttheman.org,7662721.0,1.0,,14.0,
blackstudies.net,5452976.0,1.0,,1.0,
hollywoodlife.com,12688.0,2.6,170.0,3677.0,0.537
rayze.it,476892.0,2.3,160.0,64.0,0.525
cmortalx.com,,,,3.0,
rightoftheright.com,,,,7.0,
people-press.org,80723.0,1.2,134.0,4956.0,0.8240000000000001
williampmeyers.org,,,,11.0,
socialistregister.com,2317013.0,2.0,235.0,252.0,0.6
decisiondeskhq.com,383315.0,2.3,166.0,52.0,0.464
indianexpress.com,668.0,1.84,170.0,14623.0,0.7020000000000001
eastmetrovoterguide.com,,,,6.0,
iq-research.info,,,,7.0,
bleedingcool.com,23243.0,1.8,129.0,3054.0,0.64
hillsdalecounty.info,,,,41.0,
toleratedindividuality.wordpress.com,,,,,
warriorpoetwisdom.com,,,,3.0,
opaguam.org,,,,75.0,
wkow.com,93657.0,1.5,88.0,631.0,0.665
edinburghcastle.scot,375855.0,4.0,498.0,51.0,0.333
granma.cu,13676.0,2.1,152.0,3208.0,0.603
litmobile.us,184301.0,2.0,170.0,67.0,0.583
goodfoodmexico.com,1928469.0,1.0,,6.0,
nyenquirer.uk,,,,84.0,
catholicwifecatholiclife.com,,,,28.0,
new24news.com,6682570.0,1.0,,13.0,
aidcindia.org,6203118.0,3.0,,3.0,
higherleveleducation.com,1465596.0,2.0,259.0,10.0,0.3
bjjheroes.com,162901.0,1.5,167.0,288.0,0.65
lingobus.com,417054.0,2.0,125.0,45.0,0.487
timmoorenc.com,6653592.0,2.0,,2.0,
carnivalsustainability.com,5445246.0,1.0,,7.0,
covid19-tracker.com,4103579.0,2.0,,1.0,
winteryknight.com,2293519.0,1.0,,106.0,
huaweihub.com.au,9985928.0,1.0,,6.0,
hikaru011.wordpress.com,,,,,
fightersweep.com,,,,82.0,
liberty1.org,,,,77.0,
gop.gov,566825.0,1.3,65.0,755.0,0.757
bigthink.com,13340.0,2.3,152.0,7072.0,0.562
dufanqq.online,9677270.0,1.0,,13.0,
orfonline.org,31889.0,1.8,174.0,410.0,0.748
etilen.net,1219545.0,2.2,141.0,59.0,0.487
cfnp.org,2855402.0,1.0,,23.0,
foochia.com,45950.0,4.2,185.0,115.0,0.494
sportsnewsmedia.com,,,,1.0,
dailydigest.us,,,,6.0,
democraticstuff.com,3204790.0,5.0,153.0,87.0,
sunglasshut.com,24619.0,3.4,204.0,1054.0,0.366
studio-legen.si,,,,16.0,
iowatreasurers.org,462258.0,4.4,207.0,111.0,0.242
equalpayportal.co.uk,,,,18.0,
israelibyday.com,,,,12.0,
irbf.org.uk,,,,8.0,
wpdrudge.com,436556.0,4.1,224.0,82.0,0.423
aramaicnt.org,4933484.0,2.0,,82.0,
geoffduncanforga.com,,,,,
famifi.com,,,,8.0,
missouridemocrats.org,3046980.0,2.0,,17.0,
msufoodfix.wordpress.com,4787291.0,3.0,,,
kingsleynorth.com,541346.0,7.7,207.0,94.0,0.391
natlawreview.com,13933.0,5.38,408.0,1056.0,0.728
whiskflipstir.com,,,,13.0,
setworks.org,7140949.0,1.0,,11.0,
citi.com,489.0,6.69,252.0,1094.0,0.165
webwewant.org,3053355.0,3.0,,17.0,
blitztrackersummit.com,123485.0,1.3,136.0,37.0,0.726
allepiasalumi.com,,,,9.0,
politnews.org,2508471.0,1.0,,8.0,
batmarn2.free.fr,,,,5.0,
acrseg.org,302467.0,1.1,83.0,93.0,0.8440000000000001
conspiracyculture.com,7774975.0,1.0,,48.0,
azresist.org,,,,3.0,
ocgov.net,239046.0,4.2,408.0,280.0,0.293
claremont.org,1160009.0,2.0,180.0,1352.0,0.364
paristnchamber.com,,,,29.0,
webresourcelibrary.com,,,,1.0,
catholicspiritualdirection.org,,,,71.0,
partnersinperformance.us,,,,4.0,
gingrichproductions.com,,,,137.0,
kafircrusaders.wordpress.com,,,,33.0,
ontario.ca,4060.0,2.15,137.0,3242.0,0.546
ncwge.org,6775519.0,1.0,,51.0,
optimumperformanceinstitute.com,1583495.0,1.0,107.0,37.0,0.7
dennisdemori.com,5362579.0,2.0,,12.0,
responsiblelending.org,1174211.0,2.0,145.0,753.0,0.727
personalitymax.com,141986.0,2.1,184.0,53.0,0.462
cobbcountycourier.com,990844.0,1.0,85.0,11.0,0.929
mikewalsworth.com,,,,2.0,
nsiteam.com,3006006.0,1.0,,26.0,
americawhatwentwrong.org,,,,23.0,
bleedingblueradio.com,,,,2.0,
actualityfeed.com,,,,5.0,
neodemocrats.org.hk,,,,42.0,
lauraloomer.us,,,,47.0,
grailed.com,3753.0,5.57,317.0,126.0,0.289
tradeindia.com,4165.0,6.14,461.0,4282.0,0.484
maineexaminer.com,1873614.0,1.0,101.0,16.0,
buzzorange.com,3458.0,2.0,254.0,2887.0,0.7240000000000001
movingphillyforward.org,,,,2.0,
inpursuitofhappiness.wordpress.com,,,,90.0,
janicemag.com,,,,3.0,
ontario-hydro.com,3984970.0,1.0,,46.0,
xpressriyadh.com,138580.0,1.4,103.0,41.0,0.6940000000000001
claritystreetrealty.wordpress.com,,,,,
wheatpaste.com,5541730.0,1.0,,14.0,
algemeiner.com,117272.0,1.3,122.0,1675.0,0.757
femmagazine.com,2344911.0,1.0,,74.0,
mi5.gov.uk,283975.0,2.0,134.0,482.0,0.653
nh.gov,12908.0,5.15,286.0,5789.0,0.331
bnt.bg,101116.0,1.5,75.0,1208.0,0.8190000000000001
natolibguides.info,2015357.0,2.0,69.0,95.0,0.5
incogman.net,4993981.0,1.0,,242.0,
atacrossroads.net,,,,16.0,
comediscovervcc.org,,,,2.0,
divestfromwarmachine.org,5327209.0,1.0,,8.0,
progressivearmy.com,1761979.0,2.0,200.0,78.0,
diffzi.com,246530.0,4.5,344.0,66.0,0.304
southsaskfarmer.com,6747004.0,1.0,,4.0,
warrenalpert.org,1834240.0,1.0,,31.0,
theroughfactory.nl,9613275.0,3.0,,3.0,
counterjihadcoalition.org,,,,13.0,
elprocus.com,30191.0,1.3,129.0,113.0,0.813
brighteon.com,25862.0,2.6,210.0,222.0,0.539
politicalmoneyline.com,2094827.0,1.0,109.0,136.0,0.909
rockingphilosophy.com,7163056.0,1.0,,11.0,
nbajerseysale.com,,,,5.0,
survival-mastery.com,1176117.0,2.0,138.0,519.0,0.7859999999999999
dailybayonet.com,126332.0,2.1,147.0,122.0,0.609
minimalistbaker.com,9860.0,1.6,125.0,1893.0,0.7559999999999999
eurasia.org,923511.0,3.0,192.0,241.0,0.7859999999999999
mooreteacitizens.com,,,,4.0,
ballistics101.com,1101114.0,1.0,88.0,121.0,0.833
nematyc.org,,,,6.0,
comm209mediabias.wordpress.com,,,,,
williamjamesstudies.org,,,,42.0,
headlinesfornews.com,,,,1.0,
handmetheaux.com,,,,3.0,
klannedparenthood.com,,,,39.0,
skepticalphilosopher.blogspot.com,,,,39.0,
freedomnews.today,,,,18.0,
imbellus.com,742439.0,1.6,210.0,48.0,0.5479999999999999
zachjonesishome.wordpress.com,,,,11.0,
slobodnaevropa.org,98132.0,1.5,127.0,448.0,0.741
bookriot.com,14451.0,1.3,103.0,1893.0,0.8109999999999999
915it.com,,,,,
unhcr.ph,8983764.0,1.0,,11.0,
miraculeusecoccinelle.tumblr.com,3252702.0,1.0,,6.0,
amyoscar.com,,,,29.0,
mechon-mamre.org,75768.0,2.8,193.0,1706.0,0.552
roselawnchapelfuneralhome.com,,,,4.0,
newsblaze.com,270407.0,1.4,70.0,2038.0,0.667
glbtcolorado.org,,,,103.0,
lifediscussions.org,,,,39.0,
iamericasflags.com,958915.0,2.3,183.0,11.0,0.684
teamsters174.net,601430.0,3.6,351.0,32.0,0.313
infotainmentfactory.com,,,,2.0,
emotionalaffair.org,1077845.0,1.0,183.0,79.0,0.79
freakoutnation.com,,,,348.0,
thejewishinsights.com,1513790.0,2.0,35.0,63.0,0.7
myroadtowealthandfreedom.com,2498881.0,2.0,271.0,54.0,0.5379999999999999
tedcurran.net,2887087.0,1.0,,24.0,
dailyrecord.com,266508.0,1.2,67.0,1617.0,0.716
333crucible.wordpress.com,,,,6.0,
photographyisnotacrime.com,,,,326.0,
nateduncannba.com,,,,54.0,
commonsense-gater.blogspot.com,,,,3.0,
cannabisdispensarymag.com,319009.0,1.5,106.0,80.0,0.6579999999999999
wf-lawyers.com,679676.0,1.1,115.0,85.0,0.912
kjzz.org,274708.0,1.2,81.0,704.0,0.7909999999999999
dodiis.mil,311251.0,3.3,218.0,8.0,0.243
livefootballx.de,,,,2.0,
wacfl.org,,,,5.0,
oakridge75th.com,,,,2.0,
bauhaus.be,,,,33.0,
biorxiv.org,12467.0,1.7,138.0,1808.0,0.638
wtcvictimfund.com,,,,2.0,
conservativeopinion.com,4749263.0,2.0,,2.0,
rockforlife.org,,,,122.0,
alyjuma.com,2453056.0,1.0,,20.0,
dhswolves.com,,,,7.0,
khamsat.com,4977.0,7.23,601.0,347.0,0.309
clsesq.net,,,,1.0,
wickeduncle.com,653770.0,2.4,144.0,18.0,0.5770000000000001
eleniforca.com,,,,10.0,
keranews.org,223902.0,1.1,84.0,691.0,0.847
teachmetotalk.com,992538.0,2.0,147.0,125.0,0.722
wbai.org,1488176.0,2.0,132.0,908.0,
santarosa-lawyer.com,4550431.0,1.0,,1.0,
mwkinz.com,,,,,
theresashauntedhistoryofthetri-state.blogspot.com,3333906.0,1.0,,35.0,
kinohjoote3.site,772584.0,1.0,94.0,37.0,0.884
civicsnation.org,1765738.0,2.0,44.0,8.0,
bge.com,95359.0,4.4,243.0,396.0,0.13
pageabode.com,3018492.0,2.0,177.0,297.0,
liberalscumbuster.wordpress.com,,,,4.0,
princetonreview.com,11972.0,2.99,199.0,2420.0,0.5
awfc.ca,,,,24.0,
africadiplomatic.com,10039211.0,1.0,,2.0,
historyisaweapon.org,3829750.0,1.0,,165.0,
humanism.scot,2666583.0,2.0,,9.0,
mykidsdr.com,7796913.0,3.0,,8.0,
neptunya.fr,,,,23.0,
exposingmodernmugwumps.com,,,,16.0,
newsg24.com,133464.0,1.5,115.0,94.0,0.757
knightstemplarvault.com,,,,34.0,
occultblogger.com,,,,49.0,
brian-krassenstein.wikidot.com,,,,,
cinemablend.com,7701.0,1.39,107.0,5540.0,0.738
talkgop.com,,,,2.0,
lpnevada.org,4591932.0,3.0,,37.0,
mswrecyclingplant.com,4507275.0,1.0,,8.0,
aboutmybrain.com,1869869.0,1.0,139.0,16.0,
gat.com,1661890.0,1.0,39.0,248.0,
watchinvest.ru,737247.0,1.0,157.0,28.0,0.889
pactrack.net,,,,2.0,
rezvanimotors.com,363433.0,6.1,201.0,52.0,0.066
militaryvetspx.com,1387694.0,4.0,457.0,64.0,
cultureshockdc.org,,,,5.0,
annodyne.com,4961829.0,1.0,,4.0,
ontdekkenya.com,6044445.0,1.0,,25.0,
secondcitycop-blog.blogspot.com,,,,,
biowithvanessa.wordpress.com,,,,,
ghatanarabichar.com,600586.0,1.9,156.0,89.0,0.5539999999999999
intellinews.com,331772.0,1.1,99.0,430.0,0.835
joshuasmissingpeace.com,,,,3.0,
gojimo.com,803927.0,1.0,91.0,88.0,0.81
uplb.edu.ph,341465.0,2.1,157.0,755.0,0.564
redauthority.com,,,,4.0,
fdnearth.org,,,,25.0,
vettingbernie.org,,,,40.0,
americafirstmg.com,,,,2.0,
inss.org.il,238367.0,2.1,151.0,553.0,0.5760000000000001
decisionsciencenews.com,2553134.0,1.0,,118.0,
transparencymarketresearch.com,25544.0,4.1,288.0,625.0,0.665
daytime-emmys.ca,,,,,
pridematters.wordpress.com,,,,,
myafricantribe.weebly.com,,,,2.0,
peaceandfreedom.org,7124601.0,1.0,,200.0,
lafayetteprofiber.com,,,,21.0,
iisd.org,53611.0,2.0,133.0,2271.0,0.7959999999999999
8020sourcing.com,421588.0,1.6,131.0,21.0,0.797
hopenchangecartoons.blogspot.com,5575681.0,1.0,,141.0,
cavecreekmerchants.com,,,,6.0,
thecaregiverspace.org,1018642.0,1.1,71.0,168.0,0.727
californiacollectiondefense.com,3818046.0,1.0,,3.0,
edpnc.com,432717.0,1.8,132.0,82.0,0.581
themodernmary.com,1419755.0,3.0,196.0,9.0,
regnery.com,652762.0,2.1,100.0,304.0,0.429
resourceinsights.blogspot.com,4976780.0,1.0,,182.0,
cdt.org,503549.0,1.7,164.0,1562.0,0.6940000000000001
syvum.com,123385.0,3.2,244.0,848.0,0.487
johnkueh.com,,,,,
sptimmortalityproject.com,,,,36.0,
bubblegun.com,7103105.0,1.0,,64.0,
ehealthinsurance.com,45735.0,2.7,166.0,677.0,0.5479999999999999
citizenaudit.org,1131185.0,2.0,108.0,83.0,0.6
press-citizen.com,350813.0,1.3,81.0,1098.0,0.667
isidorodesevilha.com.br,,,,5.0,
blackcoatmedia.org,,,,4.0,
consumerreports.org,4309.0,2.27,143.0,10802.0,0.6629999999999999
beyondthematrix.nl,,,,14.0,
extractmetadata.com,2117806.0,1.0,111.0,6.0,
tvvson.com,,,,3.0,
bielek.com,,,,92.0,
jennehd.wordpress.com,,,,,
obich.net,,,,,
abortioncoupon.com,,,,193.0,
qanonupdates.com,,,,7.0,
rupertsland.ca,2599202.0,2.0,,70.0,
fselite.net,58577.0,1.6,225.0,78.0,0.6779999999999999
solutionsforresilience.com,1721341.0,1.0,,20.0,0.9
mariafernandacabal.co,,,,18.0,
wbjournal.com,504469.0,1.2,115.0,423.0,0.7959999999999999
novini.bg,93008.0,1.7,317.0,278.0,0.5
epiccareering.com,4848699.0,1.0,,16.0,
politicalcompass.org,31591.0,3.2,398.0,1438.0,0.252
7th-atm.com,,,,2.0,
factcheckerlegalsupport.org,,,,1.0,
lifestyle58.ru,,,,,
edvisors.com,115742.0,1.6,99.0,232.0,0.62
gofundme.com,1080.0,2.4,190.0,10527.0,0.588
unskkkk.com,,,,3.0,
populationmatters.org,233537.0,1.1,86.0,305.0,0.831
sefaria.org,40880.0,7.8,567.0,299.0,0.255
maitreg.com,,,,7.0,
wastepyrolysisplant.net,,,,9.0,
aila.org,149626.0,2.2,155.0,944.0,0.5760000000000001
bobbybrown.com,,,,8.0,
newbig.co.uk,,,,357.0,
randywells.org,,,,2.0,
contraspin.co.nz,,,,2.0,
euscoop.com,,,,3.0,
dbschenkerusa.com,568276.0,2.0,264.0,140.0,0.458
usgovernmentrevenue.com,2710006.0,2.0,402.0,197.0,
iwfdc.org,,,,2.0,
meadowlakenow.com,332240.0,2.0,213.0,55.0,0.561
streeteasy.com,8684.0,9.43,516.0,776.0,0.181
therightwording.com,122768.0,1.1,134.0,41.0,0.915
docketbird.com,96033.0,2.3,150.0,81.0,0.612
overtheairdigitaltv.com,1147536.0,1.0,69.0,72.0,0.688
dsapraxis.org,,,,3.0,
minnesotatransgenderalliance.com,,,,2.0,
trendgorilla.com,2833159.0,1.0,,104.0,
wfil.com,1932620.0,2.0,198.0,44.0,
withdata.com,718923.0,1.6,92.0,99.0,0.763
dflsd33.org,,,,2.0,
theaustralian.com.au,11435.0,2.3,240.0,10944.0,0.482
jstreetpac.org,3934564.0,2.0,,18.0,
americannewsheadlines.com,,,,2.0,
bethany.org,240179.0,3.0,228.0,508.0,0.325
education-curriculum-reform-government-schools.org,,,,46.0,
ballotbin.com,,,,33.0,
naturalhealthyteam.com,,,,65.0,
tammybaldwin.com,7674411.0,1.0,,101.0,
stonewalldemsaz.org,,,,13.0,
tophatcleaning4you.com,,,,6.0,
christianheritagefellowship.com,,,,26.0,
jasonrezajorjani.com,,,,3.0,
mahal-idf-volunteers.org,,,,116.0,
niconservatives.com,,,,18.0,
quietbore.com,832694.0,4.0,247.0,27.0,0.375
dailybrainfreeze.com,,,,12.0,
inviteandmeet.com,,,,2.0,
thejewishvoice.com,177811.0,2.0,161.0,330.0,0.7240000000000001
breakingnewsblast.com,,,,12.0,
petasports.com,,,,,
yiff.party,13963.0,5.0,251.0,76.0,0.38
socioecohistory.x10host.com,979763.0,2.0,204.0,16.0,0.5379999999999999
tunisiesoir.com,1967844.0,2.0,64.0,101.0,
themarketswork.com,5094513.0,1.0,,50.0,
electmelaniemorgan.com,,,,2.0,
whatistruth911.wordpress.com,,,,,
theraphaelremedy.com,,,,4.0,
teamcofh.com,165929.0,2.7,183.0,117.0,0.52
freebird.is,,,,3.0,
vancouversun.com,26610.0,1.4,137.0,9860.0,0.727
buzzfeed.com,471.0,2.62,272.0,33944.0,0.534
murderbydecree.com,5382705.0,1.0,,96.0,
neoreactionarymap.blogspot.com,,,,8.0,
tx-land.com,1777934.0,4.0,90.0,15.0,
trtarabi.com,77711.0,2.0,184.0,85.0,0.618
hrispi.org,7650253.0,1.0,,2.0,
minnlawyer.com,1434021.0,1.0,60.0,215.0,
nagarikkhabar.com,147702.0,2.3,222.0,68.0,0.532
kisgengroup.com,,,,1.0,
toscc.org,,,,19.0,
proofpositiveonline.co.uk,41566.0,6.8,625.0,44.0,0.048
pimco.com,55901.0,2.6,195.0,931.0,0.348
bluepillsheep.com,,,,79.0,
ericweinsteinmortgages.com,,,,3.0,
jewishworldreview.com,91898.0,16.0,1585.0,3211.0,0.275
presscouncilnepal.org,340857.0,3.0,291.0,128.0,0.282
truefocusmedia.com,2213614.0,1.0,,17.0,
socialists.nyc,1402218.0,2.0,136.0,9.0,
christianaction.org.za,7222836.0,1.0,,123.0,
leftoverrights.com,3889726.0,1.0,,5.0,
prezzybox.com,116247.0,1.8,132.0,417.0,0.593
tigerairportshuttle.com,,,,3.0,
jamieglazov.com,3496427.0,1.0,,65.0,
republicanviews.org,1056539.0,1.0,115.0,87.0,0.941
btselem.org,1027373.0,1.4,131.0,1764.0,0.634
prophetrejectors.wordpress.com,10804274.0,1.0,,2.0,
ptoweb.org,,,,57.0,
runental.de,10491864.0,1.0,,1.0,
cbs2iowa.com,402951.0,1.2,67.0,248.0,0.763
agia.com,1041863.0,2.0,115.0,15.0,0.667
ireland4superintendent.com,,,,5.0,
lhbconline.com,,,,6.0,
thecollegehousewife.com,961689.0,2.0,95.0,16.0,0.647
middleeastpiece.com,,,,35.0,
as.com,634.0,1.9,154.0,4744.0,0.682
mclaughlinonline.com,938132.0,3.0,142.0,96.0,0.364
yomafa.com,,,,23.0,
colbeckforgovernor.us,,,,2.0,
americansforprosperity.org,773509.0,1.2,115.0,797.0,0.8
instituteforteachersofcolor.org,,,,11.0,
podbean.com,3711.0,4.2,241.0,3566.0,0.393
builtin.com,16080.0,1.3,101.0,99.0,0.735
stateofthenation2012.com,846547.0,1.7,158.0,842.0,0.69
au.int,53978.0,2.0,186.0,1199.0,0.619
confederategray.blogspot.com,,,,11.0,
psychologynoteshq.com,339681.0,1.2,160.0,79.0,0.8420000000000001
newsweb.pl,,,,57.0,
marylandtaxes.gov,65931.0,5.5,272.0,145.0,0.255
puertopenascomexico.com,3760021.0,3.0,,4.0,
subjectpolitics.com,3681096.0,4.0,,22.0,
dc719.net,,,,1.0,
efddgroup.eu,,,,53.0,
hairofthedawg.rocks,,,,2.0,
nrcruise.com,,,,56.0,
fakegate.org,,,,58.0,
kostizi.com,,,,9.0,
bringmethenews.com,33884.0,1.7,123.0,353.0,0.723
americanmilitarynews.com,9180.0,1.3,125.0,2893.0,0.8170000000000001
nandos.ae,1805993.0,2.0,100.0,47.0,0.455
billschuette.com,,,,7.0,
ammanchamber.org.jo,284888.0,2.1,278.0,93.0,0.639
storefrontproject.com,,,,18.0,
ascentria.org,2942655.0,3.0,,26.0,
oneidadispatch.com,665011.0,1.3,97.0,422.0,0.7709999999999999
marxismfestival.org.uk,,,,47.0,
drcmd.com,,,,9.0,
tempocams.com,925616.0,1.0,69.0,49.0,0.476
resimyukle.link,494066.0,3.4,159.0,85.0,0.304
longyibrothers.weebly.com,,,,1.0,
hina.co.il,,,,,
neophilanthropy.org,7783292.0,1.0,,4.0,
skepticallibertarian.com,3119587.0,1.0,,137.0,
timesatlanta.com,,,,9.0,
autopublishers.com,7509580.0,1.0,,10.0,
doh.gov.ph,25463.0,1.9,187.0,1128.0,0.628
madisoncountyfl.com,,,,46.0,
nvoptometry.org,,,,2.0,
ciaworldfactbook.us,3057567.0,2.0,,68.0,
cullinanelaw.com,1177842.0,1.0,105.0,246.0,0.882
newsweek.com,1897.0,1.17,115.0,28091.0,0.872
livevswatchx.net,,,,1.0,
palmbeachgroup.com,28464.0,2.5,192.0,106.0,0.309
foundersquotes.com,4311262.0,1.0,,19.0,
cibercuba.com,2476.0,2.6,301.0,1646.0,0.444
libertyfellowship.org,,,,6.0,
echo-sigma.com,337854.0,3.8,207.0,16.0,0.36
rso-lemu.org,,,,,
thehollywoodgossip.com,56135.0,2.3,143.0,3644.0,0.423
unibadanefiwe.com,,,,3.0,
thejournalnj.com,,1.0,,,
beatlottery.co.uk,2120903.0,1.0,,8.0,
daniel-ruth.blogspot.com,,,,,
mad.com,499222.0,2.6,215.0,100.0,0.457
fararu.com,1072.0,3.91,390.0,6464.0,0.413
james4america.wordpress.com,,,,20.0,
usnewstoday.live,2232186.0,2.0,66.0,65.0,0.455
rgj.com,56619.0,1.4,128.0,2772.0,0.7020000000000001
badreputationfilm.com,6336241.0,1.0,,1.0,
bizpacreview.com,4735.0,4.5,718.0,3958.0,0.399
lowes.com,461.0,3.95,272.0,9147.0,0.28600000000000003
healthtrustfinancial.com,2962666.0,2.0,,7.0,
wamc.org,248868.0,1.1,85.0,1042.0,0.865
fxnetworks-com-activate-roku.com,,,,1.0,
hazmanhazeh.org.il,2604750.0,1.0,193.0,3.0,1.0
conunderground.com,,,,48.0,
carnegie-mec.org,136585.0,1.8,117.0,527.0,0.606
bonnerandpartners.com,30639.0,1.6,132.0,176.0,0.349
playmovies.eu,332175.0,1.3,40.0,2.0,0.8240000000000001
mikenchell.com,3549819.0,20.0,1060.0,132.0,
strikerssoccer.com,,,,10.0,
readingeagle.com,187881.0,1.1,84.0,1872.0,0.846
joblo.com,43450.0,2.3,137.0,3338.0,0.5429999999999999
reed-walker.com,,,,2.0,
recipesfinder.com,18491.0,1.9,155.0,85.0,0.213
outreachclient.com,,,,,
adl.org,27507.0,1.4,131.0,4476.0,0.789
kg-to-lbs.appspot.com,2278137.0,1.0,,36.0,
csulauniversitytimes.com,1350881.0,1.0,74.0,54.0,0.9
